No.,Device Name,Receiving Time,GPS Time,Longitude,Latitude,Speed,Direction,BaseStation ID,Channel ID,Upstream Field Strength,Downstream Field Strength,Radio Power,Radio Battery Life 
458,San Isidro, 06/08/2020 22:06:34 , 06/08/2020 22:06:33 ,-76.828787,-11.985279,1.85km/h,Northeast,0,78,,,,
459,San Isidro, 06/08/2020 22:07:04 , 06/08/2020 22:07:03 ,-76.828744,-11.985290,1.85km/h,East,0,78,,,,
460,San Isidro, 06/08/2020 22:07:34 , 06/08/2020 22:07:33 ,-76.828744,-11.985279,1.85km/h,North,0,78,,,,
461,San Isidro, 06/08/2020 22:08:34 , 06/08/2020 22:08:33 ,-76.828744,-11.985258,0.00km/h,Northeast,0,78,,,,
462,San Isidro, 06/08/2020 22:09:04 , 06/08/2020 22:09:03 ,-76.828766,-11.985247,1.85km/h,Northeast,0,78,,,,
463,San Isidro, 06/08/2020 22:09:35 , 06/08/2020 22:09:34 ,-76.828702,-11.985290,1.85km/h,East,0,78,,,,
464,San Isidro, 06/08/2020 22:10:04 , 06/08/2020 22:10:03 ,-76.828702,-11.985290,0.00km/h,East,0,78,,,,
465,San Isidro, 06/08/2020 22:10:34 , 06/08/2020 22:10:33 ,-76.828744,-11.985279,0.00km/h,East,0,78,,,,
466,San Isidro, 06/08/2020 22:11:04 , 06/08/2020 22:11:03 ,-76.828744,-11.985290,1.85km/h,North,0,78,,,,
467,San Isidro, 06/08/2020 22:11:34 , 06/08/2020 22:11:33 ,-76.828766,-11.985279,3.70km/h,Northeast,0,78,,,,
468,San Isidro, 06/08/2020 22:12:04 , 06/08/2020 22:12:04 ,-76.828787,-11.985301,0.00km/h,East,0,78,,,,
469,San Isidro, 06/08/2020 22:12:34 , 06/08/2020 22:12:33 ,-76.828744,-11.985301,0.00km/h,East,0,78,,,,
470,San Isidro, 06/08/2020 22:13:04 , 06/08/2020 22:13:03 ,-76.828766,-11.985301,1.85km/h,East,0,78,,,,
471,San Isidro, 06/08/2020 22:13:34 , 06/08/2020 22:13:33 ,-76.828916,-11.985279,3.70km/h,Northeast,0,78,,,,
472,San Isidro, 06/08/2020 22:14:04 , 06/08/2020 22:14:03 ,-76.828895,-11.985258,1.85km/h,Northeast,0,78,,,,
473,San Isidro, 06/08/2020 22:14:34 , 06/08/2020 22:14:33 ,-76.828895,-11.985279,1.85km/h,East,0,78,,,,
474,San Isidro, 06/08/2020 22:15:03 , 06/08/2020 22:15:03 ,-76.828916,-11.985258,0.00km/h,Southeast,0,78,,,,
475,San Isidro, 06/08/2020 22:15:34 , 06/08/2020 22:15:33 ,-76.828916,-11.985247,1.85km/h,Northwest,0,78,,,,
476,San Isidro, 06/08/2020 22:16:03 , 06/08/2020 22:16:03 ,-76.828895,-11.985247,1.85km/h,North,0,78,,,,
477,San Isidro, 06/08/2020 22:16:34 , 06/08/2020 22:16:33 ,-76.828830,-11.985247,1.85km/h,Northeast,0,78,,,,
478,San Isidro, 06/08/2020 22:17:04 , 06/08/2020 22:17:04 ,-76.828852,-11.985247,1.85km/h,Southwest,0,78,,,,
479,San Isidro, 06/08/2020 22:17:33 , 06/08/2020 22:17:33 ,-76.828852,-11.985258,0.00km/h,Southeast,0,78,,,,
480,San Isidro, 06/08/2020 22:18:03 , 06/08/2020 22:18:03 ,-76.828830,-11.985247,1.85km/h,East,0,78,,,,
481,San Isidro, 06/08/2020 22:18:34 , 06/08/2020 22:18:34 ,-76.828895,-11.985279,1.85km/h,South,0,78,,,,
482,San Isidro, 06/08/2020 22:19:04 , 06/08/2020 22:19:04 ,-76.828852,-11.985258,1.85km/h,Southwest,0,78,,,,
483,San Isidro, 06/08/2020 22:19:34 , 06/08/2020 22:19:34 ,-76.828895,-11.985290,0.00km/h,Southwest,0,78,,,,
484,San Isidro, 06/08/2020 22:20:03 , 06/08/2020 22:20:03 ,-76.828852,-11.985258,1.85km/h,Southwest,0,78,,,,
485,San Isidro, 06/08/2020 22:20:33 , 06/08/2020 22:20:33 ,-76.828852,-11.985247,0.00km/h,Southwest,0,78,,,,
486,San Isidro, 06/08/2020 22:21:03 , 06/08/2020 22:21:03 ,-76.828916,-11.985279,0.00km/h,Southwest,0,78,,,,
487,San Isidro, 06/08/2020 22:21:34 , 06/08/2020 22:21:33 ,-76.828916,-11.985258,0.00km/h,Southwest,0,78,,,,
488,San Isidro, 06/08/2020 22:22:04 , 06/08/2020 22:22:03 ,-76.828916,-11.985279,0.00km/h,Southwest,0,78,,,,
489,San Isidro, 06/08/2020 22:22:34 , 06/08/2020 22:22:33 ,-76.828916,-11.985279,1.85km/h,Southwest,0,78,,,,
490,San Isidro, 06/08/2020 22:23:04 , 06/08/2020 22:23:03 ,-76.828916,-11.985279,0.00km/h,Southwest,0,78,,,,
491,San Isidro, 06/08/2020 22:23:34 , 06/08/2020 22:23:33 ,-76.828916,-11.985258,1.85km/h,Southwest,0,78,,,,
492,San Isidro, 06/08/2020 22:24:05 , 06/08/2020 22:24:04 ,-76.828916,-11.985258,0.00km/h,Southwest,0,78,,,,
493,San Isidro, 06/08/2020 22:24:34 , 06/08/2020 22:24:33 ,-76.828916,-11.985258,0.00km/h,Southwest,0,78,,,,
494,San Isidro, 06/08/2020 22:25:04 , 06/08/2020 22:25:03 ,-76.828916,-11.985258,1.85km/h,Southwest,0,78,,,,
495,San Isidro, 06/08/2020 22:25:34 , 06/08/2020 22:25:33 ,-76.828895,-11.985279,1.85km/h,Southwest,0,78,,,,
496,San Isidro, 06/08/2020 22:26:04 , 06/08/2020 22:26:03 ,-76.828895,-11.985258,0.00km/h,Southwest,0,78,,,,
497,San Isidro, 06/08/2020 22:26:34 , 06/08/2020 22:26:34 ,-76.828895,-11.985258,0.00km/h,Southwest,0,78,,,,
498,San Isidro, 06/08/2020 22:27:04 , 06/08/2020 22:27:03 ,-76.828959,-11.985247,1.85km/h,West,0,78,,,,
499,San Isidro, 06/08/2020 22:27:34 , 06/08/2020 22:27:34 ,-76.828959,-11.985279,1.85km/h,Northwest,0,78,,,,
500,San Isidro, 06/08/2020 22:28:04 , 06/08/2020 22:28:03 ,-76.828895,-11.985258,1.85km/h,Northwest,0,78,,,,
501,San Isidro, 06/08/2020 22:28:34 , 06/08/2020 22:28:34 ,-76.828916,-11.985258,1.85km/h,Northwest,0,78,,,,
502,San Isidro, 06/08/2020 22:29:05 , 06/08/2020 22:29:04 ,-76.828916,-11.985258,0.00km/h,Northwest,0,78,,,,
503,San Isidro, 06/08/2020 22:29:35 , 06/08/2020 22:29:34 ,-76.828916,-11.985258,0.00km/h,Northwest,0,78,,,,
504,San Isidro, 06/08/2020 22:30:04 , 06/08/2020 22:30:04 ,-76.828916,-11.985247,0.00km/h,Northwest,0,78,,,,
505,San Isidro, 06/08/2020 22:30:35 , 06/08/2020 22:30:34 ,-76.828916,-11.985258,0.00km/h,Northwest,0,78,,,,
506,San Isidro, 06/08/2020 22:31:04 , 06/08/2020 22:31:04 ,-76.828916,-11.985279,0.00km/h,Northwest,0,78,,,,
507,San Isidro, 06/08/2020 22:31:35 , 06/08/2020 22:31:34 ,-76.828895,-11.985290,1.85km/h,Southeast,0,78,,,,
508,San Isidro, 06/08/2020 22:32:04 , 06/08/2020 22:32:04 ,-76.828895,-11.985258,0.00km/h,Southeast,0,78,,,,
509,San Isidro, 06/08/2020 22:32:34 , 06/08/2020 22:32:34 ,-76.828895,-11.985290,1.85km/h,Southeast,0,78,,,,
510,San Isidro, 06/08/2020 22:33:04 , 06/08/2020 22:33:04 ,-76.828895,-11.985279,0.00km/h,Southeast,0,78,,,,
511,San Isidro, 06/08/2020 22:33:34 , 06/08/2020 22:33:34 ,-76.828895,-11.985279,0.00km/h,Southeast,0,78,,,,
512,San Isidro, 06/08/2020 22:34:04 , 06/08/2020 22:34:04 ,-76.828916,-11.985258,1.85km/h,Southeast,0,78,,,,
513,San Isidro, 06/08/2020 22:34:34 , 06/08/2020 22:34:34 ,-76.828916,-11.985258,0.00km/h,North,0,78,,,,
514,San Isidro, 06/08/2020 22:35:04 , 06/08/2020 22:35:04 ,-76.828916,-11.985247,0.00km/h,North,0,78,,,,
515,San Isidro, 06/08/2020 22:35:34 , 06/08/2020 22:35:34 ,-76.828895,-11.985204,1.85km/h,North,0,78,,,,
516,San Isidro, 06/08/2020 22:36:05 , 06/08/2020 22:36:05 ,-76.828852,-11.985215,1.85km/h,East,0,78,,,,
517,San Isidro, 06/08/2020 22:36:34 , 06/08/2020 22:36:34 ,-76.828895,-11.985290,0.00km/h,East,0,78,,,,
518,San Isidro, 06/08/2020 22:37:04 , 06/08/2020 22:37:04 ,-76.828895,-11.985258,0.00km/h,East,0,78,,,,
519,San Isidro, 06/08/2020 22:37:34 , 06/08/2020 22:37:34 ,-76.828895,-11.985258,3.70km/h,East,0,78,,,,
520,San Isidro, 06/08/2020 22:38:04 , 06/08/2020 22:38:04 ,-76.828830,-11.985226,1.85km/h,Northeast,0,78,,,,
521,San Isidro, 06/08/2020 22:38:34 , 06/08/2020 22:38:34 ,-76.828852,-11.985247,5.56km/h,Northwest,0,78,,,,
522,San Isidro, 06/08/2020 22:39:04 , 06/08/2020 22:39:04 ,-76.828895,-11.985301,0.00km/h,Southwest,0,78,,,,
523,San Isidro, 06/08/2020 22:39:34 , 06/08/2020 22:39:34 ,-76.828916,-11.985322,3.70km/h,East,0,78,,,,
524,San Isidro, 06/08/2020 22:40:04 , 06/08/2020 22:40:04 ,-76.828916,-11.985333,3.70km/h,East,0,78,,,,
525,San Isidro, 06/08/2020 22:40:34 , 06/08/2020 22:40:34 ,-76.828959,-11.985333,1.85km/h,South,0,78,,,,
526,San Isidro, 06/08/2020 22:41:05 , 06/08/2020 22:41:05 ,-76.828852,-11.985279,3.70km/h,East,0,78,,,,
527,San Isidro, 06/08/2020 22:41:34 , 06/08/2020 22:41:34 ,-76.828959,-11.985290,1.85km/h,West,0,78,,,,
528,San Isidro, 06/08/2020 22:42:04 , 06/08/2020 22:42:04 ,-76.828959,-11.985301,3.70km/h,Southwest,0,78,,,,
529,San Isidro, 06/08/2020 22:42:34 , 06/08/2020 22:42:34 ,-76.829002,-11.985301,0.00km/h,South,0,78,,,,
530,San Isidro, 06/08/2020 22:43:04 , 06/08/2020 22:43:04 ,-76.828916,-11.985290,0.00km/h,Northeast,0,78,,,,
531,San Isidro, 06/08/2020 22:43:35 , 06/08/2020 22:43:34 ,-76.828959,-11.985279,1.85km/h,Northeast,0,78,,,,
532,San Isidro, 06/08/2020 22:44:05 , 06/08/2020 22:44:04 ,-76.828959,-11.985301,0.00km/h,West,0,78,,,,
533,San Isidro, 06/08/2020 22:44:35 , 06/08/2020 22:44:34 ,-76.828916,-11.985301,1.85km/h,Northwest,0,78,,,,
534,San Isidro, 06/08/2020 22:45:05 , 06/08/2020 22:45:04 ,-76.828916,-11.985247,0.00km/h,West,0,78,,,,
535,San Isidro, 06/08/2020 22:45:35 , 06/08/2020 22:45:34 ,-76.828959,-11.985290,5.56km/h,Southwest,0,78,,,,
536,San Isidro, 06/08/2020 22:46:05 , 06/08/2020 22:46:04 ,-76.828916,-11.985290,1.85km/h,East,0,78,,,,
537,San Isidro, 06/08/2020 22:46:35 , 06/08/2020 22:46:34 ,-76.828959,-11.985247,0.00km/h,East,0,78,,,,
538,San Isidro, 06/08/2020 22:47:05 , 06/08/2020 22:47:04 ,-76.828895,-11.985258,0.00km/h,Northeast,0,78,,,,
539,San Isidro, 06/08/2020 22:47:35 , 06/08/2020 22:47:34 ,-76.828895,-11.985226,3.70km/h,Northeast,0,78,,,,
540,San Isidro, 06/08/2020 22:48:05 , 06/08/2020 22:48:04 ,-76.828916,-11.985290,1.85km/h,Southeast,0,78,,,,
541,San Isidro, 06/08/2020 22:48:35 , 06/08/2020 22:48:34 ,-76.828959,-11.985258,1.85km/h,Northwest,0,78,,,,
542,San Isidro, 06/08/2020 22:49:05 , 06/08/2020 22:49:04 ,-76.828959,-11.985290,7.41km/h,East,0,78,,,,
543,San Isidro, 06/08/2020 22:49:36 , 06/08/2020 22:49:35 ,-76.828980,-11.985247,3.70km/h,Northwest,0,78,,,,
544,San Isidro, 06/08/2020 22:50:05 , 06/08/2020 22:50:04 ,-76.828916,-11.985279,0.00km/h,East,0,78,,,,
545,San Isidro, 06/08/2020 22:50:35 , 06/08/2020 22:50:34 ,-76.828959,-11.985279,1.85km/h,North,0,78,,,,
546,San Isidro, 06/08/2020 22:51:05 , 06/08/2020 22:51:04 ,-76.828959,-11.985290,1.85km/h,Northeast,0,78,,,,
547,San Isidro, 06/08/2020 22:51:35 , 06/08/2020 22:51:34 ,-76.828980,-11.985301,1.85km/h,North,0,78,,,,
548,San Isidro, 06/08/2020 22:52:05 , 06/08/2020 22:52:04 ,-76.828980,-11.985301,0.00km/h,North,0,78,,,,
549,San Isidro, 06/08/2020 22:52:35 , 06/08/2020 22:52:34 ,-76.828959,-11.985301,1.85km/h,Northeast,0,78,,,,
550,San Isidro, 06/08/2020 22:53:05 , 06/08/2020 22:53:04 ,-76.828959,-11.985290,3.70km/h,North,0,78,,,,
551,San Isidro, 06/08/2020 22:53:35 , 06/08/2020 22:53:34 ,-76.828916,-11.985301,0.00km/h,Northeast,0,78,,,,
552,San Isidro, 06/08/2020 22:54:05 , 06/08/2020 22:54:04 ,-76.828895,-11.985301,5.56km/h,East,0,78,,,,
553,San Isidro, 06/08/2020 22:54:35 , 06/08/2020 22:54:34 ,-76.828916,-11.985290,1.85km/h,Northwest,0,78,,,,
554,San Isidro, 06/08/2020 22:55:05 , 06/08/2020 22:55:05 ,-76.828852,-11.985301,3.70km/h,North,0,78,,,,
555,San Isidro, 06/08/2020 22:55:35 , 06/08/2020 22:55:34 ,-76.828852,-11.985301,1.85km/h,West,0,78,,,,
556,San Isidro, 06/08/2020 22:56:05 , 06/08/2020 22:56:04 ,-76.828895,-11.985279,0.00km/h,West,0,78,,,,
557,San Isidro, 06/08/2020 22:56:35 , 06/08/2020 22:56:35 ,-76.828959,-11.985290,5.56km/h,North,0,78,,,,
558,San Isidro, 06/08/2020 22:57:05 , 06/08/2020 22:57:05 ,-76.828895,-11.985290,0.00km/h,East,0,78,,,,
559,San Isidro, 06/08/2020 22:57:35 , 06/08/2020 22:57:35 ,-76.828852,-11.985301,0.00km/h,East,0,78,,,,
560,San Isidro, 06/08/2020 22:58:05 , 06/08/2020 22:58:05 ,-76.828852,-11.985279,3.70km/h,Northeast,0,78,,,,
561,San Isidro, 06/08/2020 22:58:34 , 06/08/2020 22:58:34 ,-76.828959,-11.985290,1.85km/h,Southwest,0,78,,,,
562,San Isidro, 06/08/2020 22:59:04 , 06/08/2020 22:59:04 ,-76.828959,-11.985290,1.85km/h,Southwest,0,78,,,,
563,San Isidro, 06/08/2020 22:59:34 , 06/08/2020 22:59:34 ,-76.828959,-11.985279,1.85km/h,Southwest,0,78,,,,
564,San Isidro, 06/08/2020 23:00:04 , 06/08/2020 23:00:04 ,-76.828959,-11.985290,3.70km/h,South,0,78,,,,
565,San Isidro, 06/08/2020 23:00:34 , 06/08/2020 23:00:34 ,-76.828959,-11.985290,5.56km/h,North,0,78,,,,
566,San Isidro, 06/08/2020 23:01:04 , 06/08/2020 23:01:04 ,-76.829109,-11.985279,5.56km/h,West,0,78,,,,
567,San Isidro, 06/08/2020 23:01:36 , 06/08/2020 23:01:35 ,-76.829066,-11.985301,1.85km/h,West,0,78,,,,
568,San Isidro, 06/08/2020 23:02:04 , 06/08/2020 23:02:04 ,-76.828980,-11.985258,1.85km/h,Northeast,0,78,,,,
569,San Isidro, 06/08/2020 23:02:34 , 06/08/2020 23:02:34 ,-76.829002,-11.985279,1.85km/h,Northeast,0,78,,,,
570,San Isidro, 06/08/2020 23:03:04 , 06/08/2020 23:03:04 ,-76.828830,-11.985290,1.85km/h,East,0,78,,,,
571,San Isidro, 06/08/2020 23:03:34 , 06/08/2020 23:03:34 ,-76.828852,-11.985322,5.56km/h,East,0,78,,,,
572,San Isidro, 06/08/2020 23:04:04 , 06/08/2020 23:04:04 ,-76.828916,-11.985290,1.85km/h,Northeast,0,78,,,,
573,San Isidro, 06/08/2020 23:04:34 , 06/08/2020 23:04:34 ,-76.828916,-11.985301,5.56km/h,South,0,78,,,,
574,San Isidro, 06/08/2020 23:05:04 , 06/08/2020 23:05:04 ,-76.828895,-11.985290,0.00km/h,West,0,78,,,,
575,San Isidro, 06/08/2020 23:05:35 , 06/08/2020 23:05:34 ,-76.828916,-11.985258,1.85km/h,West,0,78,,,,
576,San Isidro, 06/08/2020 23:06:05 , 06/08/2020 23:06:04 ,-76.828916,-11.985290,1.85km/h,Southeast,0,78,,,,
577,San Isidro, 06/08/2020 23:06:35 , 06/08/2020 23:06:34 ,-76.828852,-11.985290,5.56km/h,East,0,78,,,,
578,San Isidro, 06/08/2020 23:07:06 , 06/08/2020 23:07:05 ,-76.828830,-11.985279,0.00km/h,East,0,78,,,,
579,San Isidro, 06/08/2020 23:07:35 , 06/08/2020 23:07:34 ,-76.828916,-11.985279,1.85km/h,East,0,78,,,,
580,San Isidro, 06/08/2020 23:08:06 , 06/08/2020 23:08:05 ,-76.828916,-11.985290,3.70km/h,West,0,78,,,,
581,San Isidro, 06/08/2020 23:08:35 , 06/08/2020 23:08:34 ,-76.828895,-11.985301,1.85km/h,East,0,78,,,,
582,San Isidro, 06/08/2020 23:09:06 , 06/08/2020 23:09:05 ,-76.828895,-11.985301,9.26km/h,East,0,78,,,,
583,San Isidro, 06/08/2020 23:09:36 , 06/08/2020 23:09:35 ,-76.828916,-11.985290,1.85km/h,West,0,78,,,,
584,San Isidro, 06/08/2020 23:10:06 , 06/08/2020 23:10:05 ,-76.828959,-11.985322,1.85km/h,West,0,78,,,,
585,San Isidro, 06/08/2020 23:10:35 , 06/08/2020 23:10:34 ,-76.828916,-11.985301,3.70km/h,South,0,78,,,,
586,San Isidro, 06/08/2020 23:11:05 , 06/08/2020 23:11:04 ,-76.828959,-11.985301,1.85km/h,North,0,78,,,,
587,San Isidro, 06/08/2020 23:11:35 , 06/08/2020 23:11:34 ,-76.828959,-11.985279,0.00km/h,West,0,78,,,,
588,San Isidro, 06/08/2020 23:12:05 , 06/08/2020 23:12:04 ,-76.828895,-11.985290,1.85km/h,Northeast,0,78,,,,
589,San Isidro, 06/08/2020 23:12:35 , 06/08/2020 23:12:34 ,-76.828959,-11.985290,1.85km/h,East,0,78,,,,
590,San Isidro, 06/08/2020 23:13:06 , 06/08/2020 23:13:05 ,-76.828980,-11.985290,1.85km/h,Northwest,0,78,,,,
591,San Isidro, 06/08/2020 23:13:35 , 06/08/2020 23:13:34 ,-76.828916,-11.985279,1.85km/h,Northeast,0,78,,,,
592,San Isidro, 06/08/2020 23:14:05 , 06/08/2020 23:14:04 ,-76.828916,-11.985258,12.96km/h,Northeast,0,78,,,,
593,San Isidro, 06/08/2020 23:14:35 , 06/08/2020 23:14:34 ,-76.828959,-11.985279,1.85km/h,East,0,78,,,,
594,San Isidro, 06/08/2020 23:15:36 , 06/08/2020 23:15:35 ,-76.829045,-11.985290,3.70km/h,West,0,78,,,,
595,San Isidro, 06/08/2020 23:16:05 , 06/08/2020 23:16:04 ,-76.829002,-11.985279,3.70km/h,West,0,78,,,,
596,San Isidro, 06/08/2020 23:16:35 , 06/08/2020 23:16:34 ,-76.828916,-11.985279,0.00km/h,South,0,78,,,,
597,San Isidro, 06/08/2020 23:17:05 , 06/08/2020 23:17:04 ,-76.828959,-11.985290,1.85km/h,South,0,78,,,,
598,San Isidro, 06/08/2020 23:17:35 , 06/08/2020 23:17:35 ,-76.828980,-11.985279,0.00km/h,West,0,78,,,,
599,San Isidro, 06/08/2020 23:18:05 , 06/08/2020 23:18:05 ,-76.828980,-11.985290,5.56km/h,West,0,78,,,,
600,San Isidro, 06/08/2020 23:18:35 , 06/08/2020 23:18:34 ,-76.829045,-11.985290,1.85km/h,West,0,78,,,,
601,San Isidro, 06/08/2020 23:19:05 , 06/08/2020 23:19:04 ,-76.828980,-11.985279,0.00km/h,South,0,78,,,,
602,San Isidro, 06/08/2020 23:19:35 , 06/08/2020 23:19:35 ,-76.828916,-11.985279,1.85km/h,East,0,78,,,,
603,San Isidro, 06/08/2020 23:20:05 , 06/08/2020 23:20:04 ,-76.829002,-11.985290,1.85km/h,East,0,78,,,,
604,San Isidro, 06/08/2020 23:20:35 , 06/08/2020 23:20:35 ,-76.829045,-11.985290,1.85km/h,North,0,78,,,,
605,San Isidro, 06/08/2020 23:21:05 , 06/08/2020 23:21:04 ,-76.828959,-11.985279,1.85km/h,Northeast,0,78,,,,
606,San Isidro, 06/08/2020 23:21:35 , 06/08/2020 23:21:35 ,-76.828916,-11.985279,3.70km/h,East,0,78,,,,
607,San Isidro, 06/08/2020 23:22:05 , 06/08/2020 23:22:05 ,-76.829045,-11.985301,0.00km/h,West,0,78,,,,
608,San Isidro, 06/08/2020 23:22:36 , 06/08/2020 23:22:35 ,-76.828980,-11.985290,1.85km/h,West,0,78,,,,
609,San Isidro, 06/08/2020 23:23:05 , 06/08/2020 23:23:05 ,-76.828959,-11.985279,0.00km/h,West,0,78,,,,
610,San Isidro, 06/08/2020 23:23:35 , 06/08/2020 23:23:35 ,-76.828959,-11.985290,1.85km/h,West,0,78,,,,
611,San Isidro, 06/08/2020 23:24:05 , 06/08/2020 23:24:05 ,-76.828980,-11.985290,1.85km/h,North,0,78,,,,
612,San Isidro, 06/08/2020 23:24:35 , 06/08/2020 23:24:35 ,-76.828916,-11.985279,1.85km/h,East,0,78,,,,
613,San Isidro, 06/08/2020 23:25:05 , 06/08/2020 23:25:05 ,-76.828980,-11.985301,0.00km/h,East,0,78,,,,
614,San Isidro, 06/08/2020 23:25:35 , 06/08/2020 23:25:35 ,-76.828980,-11.985290,1.85km/h,Northwest,0,78,,,,
615,San Isidro, 06/08/2020 23:26:05 , 06/08/2020 23:26:05 ,-76.828980,-11.985290,3.70km/h,West,0,78,,,,
616,San Isidro, 06/08/2020 23:26:35 , 06/08/2020 23:26:35 ,-76.828980,-11.985365,5.56km/h,Southwest,0,78,,,,
617,San Isidro, 06/08/2020 23:27:05 , 06/08/2020 23:27:05 ,-76.828959,-11.985365,5.56km/h,East,0,78,,,,
618,San Isidro, 06/08/2020 23:30:06 , 06/08/2020 23:30:05 ,-76.829002,-11.985279,3.70km/h,Northwest,0,78,,,,
619,San Isidro, 06/08/2020 23:30:36 , 06/08/2020 23:30:35 ,-76.828980,-11.985322,1.85km/h,South,0,78,,,,
620,San Isidro, 06/08/2020 23:31:06 , 06/08/2020 23:31:05 ,-76.828980,-11.985301,0.00km/h,Southwest,0,78,,,,
621,San Isidro, 06/08/2020 23:31:35 , 06/08/2020 23:31:35 ,-76.828959,-11.985279,1.85km/h,East,0,78,,,,
622,San Isidro, 06/08/2020 23:32:06 , 06/08/2020 23:32:05 ,-76.828959,-11.985290,0.00km/h,Southeast,0,78,,,,
623,San Isidro, 06/08/2020 23:32:36 , 06/08/2020 23:32:35 ,-76.828916,-11.985226,3.70km/h,North,0,78,,,,
624,San Isidro, 06/08/2020 23:33:06 , 06/08/2020 23:33:05 ,-76.828830,-11.985226,3.70km/h,Southwest,0,78,,,,
625,San Isidro, 06/08/2020 23:33:35 , 06/08/2020 23:33:35 ,-76.828895,-11.985258,1.85km/h,South,0,78,,,,
626,San Isidro, 06/08/2020 23:34:05 , 06/08/2020 23:34:05 ,-76.828980,-11.985322,1.85km/h,South,0,78,,,,
627,San Isidro, 06/08/2020 23:34:35 , 06/08/2020 23:34:35 ,-76.828852,-11.985290,3.70km/h,East,0,78,,,,
628,San Isidro, 06/08/2020 23:35:05 , 06/08/2020 23:35:05 ,-76.828980,-11.985290,1.85km/h,East,0,78,,,,
629,San Isidro, 06/08/2020 23:35:35 , 06/08/2020 23:35:35 ,-76.829066,-11.985301,9.26km/h,West,0,78,,,,
630,San Isidro, 06/08/2020 23:36:05 , 06/08/2020 23:36:05 ,-76.829045,-11.985301,1.85km/h,West,0,78,,,,
631,San Isidro, 06/08/2020 23:39:05 , 06/08/2020 23:39:05 ,-76.829002,-11.985301,1.85km/h,Northeast,0,78,,,,
632,San Isidro, 06/08/2020 23:39:35 , 06/08/2020 23:39:35 ,-76.829066,-11.985301,1.85km/h,West,0,78,,,,
633,San Isidro, 06/08/2020 23:40:05 , 06/08/2020 23:40:05 ,-76.829109,-11.985354,1.85km/h,West,0,78,,,,
634,San Isidro, 06/08/2020 23:40:35 , 06/08/2020 23:40:35 ,-76.829002,-11.985258,0.00km/h,Southeast,0,78,,,,
635,San Isidro, 06/08/2020 23:41:02 , 06/08/2020 23:41:01 ,-76.829002,-11.985290,0.00km/h,Southeast,0,78,,,,
636,San Isidro, 06/09/2020 10:11:28 , 06/09/2020 10:11:28 ,-76.993282,-12.086324,0.00km/h,North,0,78,,,,
637,San Isidro, 06/09/2020 10:11:37 , 06/09/2020 10:11:37 ,-76.993775,-12.086452,64.82km/h,West,0,78,,,,
638,San Isidro, 06/09/2020 10:12:16 , 06/09/2020 10:12:16 ,-76.995707,-12.086452,0.00km/h,West,0,78,,,,
639,San Isidro, 06/09/2020 10:13:33 , 06/09/2020 10:13:33 ,-76.996737,-12.086484,57.41km/h,West,0,78,,,,
640,San Isidro, 06/09/2020 10:13:43 , 06/09/2020 10:13:42 ,-76.997659,-12.086774,72.23km/h,Southwest,0,78,,,,
641,San Isidro, 06/09/2020 10:13:53 , 06/09/2020 10:13:53 ,-76.998668,-12.087171,72.23km/h,West,0,78,,,,
642,San Isidro, 06/09/2020 10:14:14 , 06/09/2020 10:14:14 ,-77.000299,-12.087418,66.67km/h,West,0,78,,,,
643,San Isidro, 06/09/2020 10:15:10 , 06/09/2020 10:15:09 ,-77.005255,-12.088062,72.23km/h,Southwest,0,78,,,,
644,San Isidro, 06/09/2020 10:15:23 , 06/09/2020 10:15:22 ,-77.006156,-12.088244,22.22km/h,West,0,78,,,,
645,San Isidro, 06/09/2020 10:17:24 , 06/09/2020 10:17:23 ,-77.010040,-12.088802,55.56km/h,West,0,78,,,,
646,San Isidro, 06/09/2020 10:18:05 , 06/09/2020 10:18:04 ,-77.012551,-12.089156,24.08km/h,Southwest,0,78,,,,
647,San Isidro, 06/09/2020 10:18:15 , 06/09/2020 10:18:14 ,-77.012980,-12.089252,42.60km/h,Southwest,0,78,,,,
648,San Isidro, 06/09/2020 10:18:25 , 06/09/2020 10:18:25 ,-77.013946,-12.089478,83.34km/h,Southwest,0,78,,,,
649,San Isidro, 06/09/2020 10:18:35 , 06/09/2020 10:18:34 ,-77.015619,-12.089735,98.16km/h,West,0,78,,,,
650,San Isidro, 06/09/2020 10:18:45 , 06/09/2020 10:18:45 ,-77.017336,-12.089961,90.75km/h,West,0,78,,,,
651,San Isidro, 06/09/2020 10:18:56 , 06/09/2020 10:18:55 ,-77.018945,-12.090175,87.04km/h,West,0,78,,,,
652,San Isidro, 06/09/2020 10:19:06 , 06/09/2020 10:19:05 ,-77.020383,-12.090390,88.90km/h,West,0,78,,,,
653,San Isidro, 06/09/2020 10:19:16 , 06/09/2020 10:19:15 ,-77.021906,-12.090604,92.60km/h,West,0,78,,,,
654,San Isidro, 06/09/2020 10:19:26 , 06/09/2020 10:19:25 ,-77.023580,-12.090862,94.45km/h,West,0,78,,,,
655,San Isidro, 06/09/2020 10:19:36 , 06/09/2020 10:19:35 ,-77.025232,-12.091098,92.60km/h,West,0,78,,,,
656,San Isidro, 06/09/2020 10:19:46 , 06/09/2020 10:19:46 ,-77.026670,-12.091291,62.97km/h,West,0,78,,,,
657,San Isidro, 06/09/2020 10:20:15 , 06/09/2020 10:20:14 ,-77.026820,-12.091291,0.00km/h,Southwest,0,78,,,,
